loan_amount_requested,loan_tenure_months,interest_rate_offered,cibil_score,debt_to_income_ratio,applicant_age,number_of_dependents,fraud_flag,loan_type_Car Loan,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_status_Retired,employment_status_Salaried,employment_status_Self-Employed,employment_status_Student,employment_status_Unemployed,property_ownership_status_Owned,property_ownership_status_Rented,gender_Male,gender_Other
229000.0,120.0,9.9,699.0,10.7,56.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
686000.0,24.0,7.45,757.0,4.05,24.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
393000.0,60.0,12.53,763.0,4.05,50.0,4.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
421000.0,12.0,12.56,787.0,17.86,32.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
100000.0,12.0,12.31,579.0,4.7,54.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650000.0,60.0,12.36,663.0,0.0,47.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1058000.0,24.0,15.71,666.0,5.77,63.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
443000.0,60.0,9.93,691.0,6.67,48.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
902000.0,360.0,7.62,679.0,7.11,24.0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
429000.0,240.0,7.17,649.0,10.63,35.0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
794000.0,24.0,13.24,656.0,7.18,58.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661000.0,120.0,8.71,623.0,3.44,45.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
269000.0,24.0,9.18,778.0,3.69,21.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
276000.0,24.0,7.25,673.0,11.08,34.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
529000.0,24.0,7.66,721.0,0.0,26.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
486000.0,240.0,9.28,772.0,15.84,50.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
923000.0,36.0,10.69,684.0,4.61,35.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
605000.0,24.0,7.77,746.0,11.11,24.0,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
385000.0,240.0,10.57,762.0,9.59,23.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
503000.0,60.0,9.35,727.0,16.14,65.0,3.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
764000.0,24.0,8.71,639.0,13.3,36.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
664000.0,36.0,13.22,691.0,9.71,36.0,3.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
723000.0,240.0,12.46,697.0,9.63,38.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
258000.0,60.0,13.27,586.0,3.82,58.0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
683000.0,24.0,10.27,778.0,2.58,54.0,4.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
472000.0,36.0,13.76,712.0,15.79,62.0,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1053000.0,36.0,9.82,783.0,13.07,29.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
568000.0,60.0,8.67,732.0,5.45,64.0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
361000.0,36.0,10.55,743.0,6.01,49.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
476000.0,240.0,9.58,655.0,9.0,29.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
292000.0,60.0,11.74,647.0,4.14,43.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
836000.0,24.0,11.09,630.0,11.52,55.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
162000.0,36.0,7.26,679.0,0.0,35.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1016000.0,360.0,10.28,665.0,7.61,25.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
505000.0,120.0,13.14,718.0,0.0,53.0,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
470000.0,24.0,9.06,674.0,4.27,52.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
562000.0,36.0,10.07,691.0,10.02,48.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
191000.0,120.0,7.0,718.0,2.31,21.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
559000.0,60.0,8.79,673.0,9.09,50.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
631000.0,24.0,8.08,740.0,3.56,46.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
670000.0,240.0,13.19,688.0,13.04,65.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
111000.0,12.0,11.55,755.0,7.9,55.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
795000.0,240.0,10.08,667.0,4.5,43.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
379000.0,120.0,12.17,634.0,3.4,21.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
110000.0,240.0,9.9,708.0,4.96,51.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
649000.0,36.0,12.62,720.0,3.44,60.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
668000.0,120.0,9.86,778.0,3.64,53.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
437000.0,120.0,10.32,758.0,7.63,49.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1088000.0,240.0,10.38,632.0,9.37,34.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
425000.0,360.0,9.68,652.0,3.57,26.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
649000.0,360.0,8.1,742.0,0.0,34.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
664000.0,360.0,12.25,731.0,0.12,44.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
496000.0,24.0,7.72,737.0,1.49,37.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
407000.0,36.0,9.72,686.0,4.16,52.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1008000.0,24.0,9.66,615.0,2.71,34.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
644000.0,120.0,12.79,613.0,0.0,29.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
825000.0,24.0,9.85,731.0,1.61,60.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
351000.0,12.0,7.43,764.0,3.37,22.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
796000.0,240.0,13.44,689.0,10.32,34.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
416000.0,24.0,8.72,767.0,1.87,58.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
822000.0,240.0,13.0,622.0,3.26,45.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
895000.0,60.0,8.25,678.0,8.4,53.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
300000.0,24.0,8.4,711.0,3.77,46.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
100000.0,360.0,10.7,766.0,2.1,49.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598000.0,120.0,13.63,627.0,2.16,36.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
480000.0,36.0,10.43,565.0,2.91,65.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
566000.0,60.0,8.83,600.0,4.98,40.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
566000.0,60.0,13.31,725.0,6.15,45.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1157000.0,240.0,11.99,643.0,3.52,47.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
462000.0,240.0,12.97,563.0,4.66,47.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
100000.0,24.0,12.24,711.0,0.0,49.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
572000.0,24.0,7.5,671.0,4.06,34.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
802000.0,120.0,8.58,660.0,6.06,45.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1160000.0,120.0,14.88,777.0,9.18,40.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
310000.0,240.0,10.22,655.0,14.29,35.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
750000.0,12.0,12.16,668.0,2.95,56.0,2.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
100000.0,12.0,9.44,739.0,9.48,57.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
507000.0,12.0,11.88,709.0,6.38,47.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
256000.0,240.0,10.24,834.0,5.43,28.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1083000.0,12.0,10.69,608.0,15.94,61.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
341000.0,36.0,9.82,644.0,0.71,35.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
902000.0,240.0,9.78,833.0,14.63,22.0,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
651000.0,360.0,9.82,728.0,15.94,32.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
211000.0,120.0,8.28,756.0,6.88,22.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
712000.0,60.0,8.72,791.0,3.02,32.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
509000.0,12.0,12.77,734.0,5.47,23.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
578000.0,360.0,8.04,750.0,1.98,26.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
398000.0,12.0,7.0,632.0,6.93,37.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
364000.0,24.0,9.89,685.0,2.58,27.0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
501000.0,120.0,11.21,763.0,1.38,50.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
667000.0,24.0,8.22,698.0,5.06,27.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1070000.0,24.0,14.74,703.0,4.34,63.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
567000.0,36.0,10.03,827.0,0.46,65.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100000.0,60.0,9.58,693.0,5.93,40.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
516000.0,60.0,8.99,679.0,7.49,33.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
933000.0,360.0,8.11,644.0,4.93,58.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
168000.0,240.0,8.43,679.0,1.97,23.0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
840000.0,60.0,13.9,630.0,10.8,51.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
862000.0,24.0,11.97,721.0,7.08,22.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
611000.0,36.0,12.5,771.0,4.59,38.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
402000.0,360.0,7.26,794.0,3.23,64.0,3.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
523000.0,60.0,8.51,738.0,13.07,50.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
100000.0,24.0,7.68,724.0,17.26,55.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401000.0,24.0,9.67,685.0,6.2,52.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
369000.0,60.0,14.3,705.0,0.38,51.0,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
780000.0,120.0,8.42,664.0,1.0,62.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
676000.0,240.0,7.12,649.0,5.85,43.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
739000.0,36.0,8.16,708.0,10.93,26.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
614000.0,240.0,10.56,709.0,18.88,46.0,4.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
471000.0,24.0,7.0,672.0,17.29,64.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
653000.0,360.0,9.84,698.0,3.95,32.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
483000.0,24.0,10.77,723.0,2.25,30.0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
605000.0,36.0,11.22,652.0,12.05,61.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
260000.0,12.0,10.77,640.0,2.83,64.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
477000.0,240.0,8.72,769.0,2.9,45.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
697000.0,36.0,8.94,650.0,4.28,47.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
100000.0,12.0,12.33,728.0,11.45,26.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1066000.0,360.0,12.72,775.0,5.19,31.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
471000.0,120.0,9.96,678.0,2.17,65.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
599000.0,120.0,8.96,779.0,6.42,55.0,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
187000.0,360.0,12.95,728.0,8.41,57.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
419000.0,36.0,7.8,723.0,5.68,39.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
583000.0,360.0,10.34,745.0,9.9,39.0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1283000.0,24.0,10.12,796.0,19.11,32.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
710000.0,60.0,7.97,697.0,11.18,64.0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
214000.0,12.0,7.95,616.0,1.35,45.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
662000.0,120.0,10.55,711.0,5.06,23.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
858000.0,24.0,11.92,647.0,0.0,56.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383000.0,240.0,7.0,649.0,11.23,34.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
243000.0,24.0,13.65,580.0,3.7,31.0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
328000.0,120.0,11.75,660.0,16.1,27.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
455000.0,60.0,13.98,712.0,0.0,42.0,3.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
335000.0,120.0,11.39,727.0,3.51,47.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
575000.0,60.0,13.06,731.0,0.72,52.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
355000.0,360.0,9.93,702.0,13.95,39.0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
321000.0,36.0,10.62,718.0,6.63,57.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
660000.0,12.0,12.88,636.0,0.0,27.0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
461000.0,24.0,13.02,720.0,2.35,47.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
605000.0,360.0,7.02,691.0,6.56,59.0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
612000.0,12.0,10.87,774.0,7.69,62.0,4.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
405000.0,360.0,9.64,754.0,15.19,65.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
608000.0,120.0,8.95,711.0,6.99,56.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
843000.0,12.0,8.27,728.0,17.48,44.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
183000.0,240.0,8.87,802.0,6.82,43.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
760000.0,36.0,7.0,676.0,0.0,34.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
493000.0,120.0,13.02,778.0,10.93,52.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
749000.0,60.0,7.0,715.0,13.35,49.0,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
797000.0,360.0,11.89,643.0,2.0,21.0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
779000.0,240.0,11.63,669.0,6.9,57.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
407000.0,120.0,9.94,707.0,13.19,24.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
426000.0,360.0,12.08,707.0,2.62,30.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
941000.0,12.0,14.45,687.0,4.8,51.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
536000.0,24.0,12.75,614.0,11.19,32.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
980000.0,60.0,8.43,771.0,12.31,34.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
261000.0,360.0,10.75,675.0,7.27,39.0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
353000.0,120.0,9.91,640.0,1.46,47.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
843000.0,36.0,7.86,671.0,11.95,34.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
100000.0,120.0,8.74,693.0,8.49,45.0,2.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
200000.0,360.0,8.71,664.0,1.72,61.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
100000.0,12.0,15.42,593.0,0.0,54.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
481000.0,360.0,10.21,776.0,6.3,60.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
592000.0,24.0,9.74,732.0,0.57,43.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
591000.0,60.0,12.63,603.0,10.85,49.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100000.0,240.0,12.18,656.0,5.01,38.0,3.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
958000.0,60.0,10.4,668.0,14.29,34.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
433000.0,120.0,11.01,728.0,11.8,54.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1099000.0,60.0,8.82,712.0,1.34,44.0,4.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
942000.0,60.0,7.29,734.0,0.0,30.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
508000.0,120.0,7.14,730.0,3.79,61.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
162000.0,36.0,12.5,782.0,7.84,22.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
849000.0,120.0,10.16,668.0,6.05,43.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
625000.0,120.0,12.13,754.0,15.73,34.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
746000.0,24.0,12.88,796.0,3.83,61.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
673000.0,36.0,7.71,730.0,7.2,58.0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
603000.0,120.0,10.31,717.0,6.21,53.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
235000.0,60.0,7.84,656.0,2.65,27.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325000.0,24.0,14.65,735.0,13.56,25.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
380000.0,360.0,10.03,760.0,5.76,45.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
621000.0,240.0,9.46,755.0,11.76,44.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
377000.0,120.0,8.97,668.0,5.9,63.0,2.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1005000.0,12.0,7.0,668.0,5.19,46.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
409000.0,240.0,7.0,633.0,1.47,54.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
232000.0,12.0,9.67,696.0,4.11,36.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
403000.0,360.0,10.28,674.0,3.3,46.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
582000.0,120.0,12.06,689.0,4.45,33.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
681000.0,240.0,10.67,698.0,9.06,29.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
452000.0,360.0,8.67,696.0,7.59,52.0,2.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
822000.0,60.0,13.91,617.0,10.86,59.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
607000.0,360.0,12.89,684.0,8.37,50.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
100000.0,36.0,11.92,765.0,2.21,34.0,3.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
316000.0,36.0,7.84,784.0,5.47,55.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
641000.0,120.0,10.69,765.0,9.94,53.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
744000.0,240.0,11.23,678.0,11.57,45.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
100000.0,360.0,10.83,649.0,3.9,31.0,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
491000.0,360.0,11.21,704.0,6.33,24.0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
100000.0,120.0,12.42,797.0,0.0,30.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
100000.0,240.0,11.27,771.0,7.43,64.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
100000.0,24.0,11.73,736.0,10.0,47.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
785000.0,240.0,8.88,708.0,4.26,57.0,3.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
367000.0,60.0,7.0,760.0,1.74,63.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
204000.0,36.0,11.71,730.0,2.38,58.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
100000.0,36.0,10.49,726.0,6.63,63.0,2.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
770000.0,36.0,12.14,709.0,3.51,39.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1074000.0,60.0,8.52,672.0,6.97,59.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
736000.0,360.0,8.59,752.0,3.49,57.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
686000.0,240.0,8.56,730.0,3.07,59.0,2.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
398000.0,12.0,15.9,617.0,7.32,45.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
398000.0,360.0,8.31,668.0,0.55,60.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
229000.0,24.0,11.19,641.0,8.32,55.0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
530000.0,12.0,12.03,677.0,11.15,42.0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
716000.0,12.0,9.07,718.0,4.41,47.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
656000.0,60.0,7.37,721.0,5.64,41.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
602000.0,60.0,11.96,684.0,1.55,28.0,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
553000.0,24.0,9.91,817.0,6.8,41.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
468000.0,24.0,11.13,641.0,8.76,58.0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
600000.0,360.0,8.63,646.0,7.85,42.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
334000.0,36.0,8.92,706.0,3.01,65.0,2.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
485000.0,240.0,11.91,750.0,11.74,56.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
646000.0,240.0,7.03,676.0,9.49,65.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
630000.0,60.0,9.06,742.0,5.69,52.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
489000.0,360.0,12.39,662.0,4.45,52.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
634000.0,36.0,12.25,719.0,15.15,35.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
267000.0,24.0,12.35,623.0,4.65,57.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
100000.0,60.0,10.27,703.0,8.1,35.0,3.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
956000.0,120.0,9.76,766.0,6.31,48.0,4.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
395000.0,36.0,7.78,706.0,0.86,63.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
100000.0,360.0,7.0,698.0,20.23,27.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
445000.0,24.0,13.01,689.0,3.61,38.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
233000.0,360.0,9.16,602.0,5.79,23.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
100000.0,240.0,10.33,712.0,1.16,40.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
391000.0,36.0,9.94,646.0,14.72,35.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
516000.0,36.0,10.79,729.0,4.06,63.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
253000.0,360.0,8.58,644.0,15.07,31.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
738000.0,360.0,8.53,693.0,9.03,37.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
158000.0,120.0,12.33,783.0,5.5,49.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
100000.0,36.0,7.37,685.0,6.35,49.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
1183000.0,240.0,11.2,710.0,1.86,23.0,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
833000.0,240.0,11.0,658.0,2.58,28.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
639000.0,24.0,12.21,690.0,7.21,38.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
552000.0,36.0,14.01,665.0,6.73,59.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
600000.0,240.0,11.03,762.0,2.27,28.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
